"artist_id","artist_name","embedding","image_url"
6838,"Gost","[0.003591419756412506, -0.14373150020837783, 0.10628165975213051, -0.020328129548579453, -0.020568699506111444, -0.3860402017831802, -0.06000892072916031, -0.05439323931932449, -0.2249470368027687, 0.19190212190151215, 0.059753118408843876, 0.2310168795287609, 0.22487652525305749, 0.39814560413360595, 0.12882120162248611, -0.07192731387913227, -0.3424033999443054, -0.23217039853334426, -0.2482558012008667, -0.13231251537799835, 0.0775438204407692, -0.5605637967586518, 0.09379687905311584, 0.10367652224376797, -0.01885206690058112, 0.009437918663024902, 0.2406863361597061, 0.12193306311964988, 0.2846331998705864, 0.12756857872009278, 0.23805460035800935, -0.22769080102443695]","https://i.scdn.co/image/f55b4d78714af4ca0d23c9c9d2b388738b1cc1e6"
14022,"Pat Thomas & Kwashibu Area Band","[0.1697009950876236, -0.13381600379943848, -0.08695709705352783, -0.13885100185871124, -0.02555529959499836, -0.19248299300670624, -0.004574220161885023, -0.06651060283184052, -0.19910499453544617, 0.1560239940881729, -0.13895300030708313, -0.21955299377441406, -0.013436900451779366, 0.44544699788093567, -0.07150889933109283, -0.053729098290205, -0.3671779930591583, -0.40031498670578003, -0.08744320273399353, -0.17157700657844543, 0.2339709997177124, -0.335657000541687, -0.07067520171403885, 0.10886000096797943, -0.040201399475336075, -0.03481220081448555, 0.18551599979400635, 0.3044529855251312, 0.5281850099563599, -0.040803298354148865, 0.2703329920768738, -0.20045800507068634]",
797,"Savages","[0.15057322289794683, -0.034034187672659755, -0.07038727187318727, -0.1595187245402485, -0.0269209728903661, -0.2266214992851019, -0.11905604106141254, 0.04316852186457254, -0.27542687579989433, -0.05365368234924972, -0.11545100156217813, 0.07017422560602427, 0.15769421472214162, 0.24977074936032295, 0.22573962528258562, -0.10624506464228034, -0.3733716234564781, -0.23297380190342665, -0.07096452522091568, 0.02244903554674238, 0.0659706003498286, -0.3605273738503456, -0.04264833708293736, -0.08808248885907233, 0.03222950335839414, -0.20743362605571747, 0.231131874024868, 0.23068512603640556, 0.48690250143408775, 0.1426761383190751, 0.23124071303755045, -0.054268863052129745]","https://i.scdn.co/image/7ac4e4ee153674ce817a96cc9790824239d60310"
1146,"Surfer Blood","[0.16277340932253676, -0.0759636295205655, -0.016710173129815854, -0.12519954855003215, -0.055760156094757325, -0.18853032383179377, -0.18955265144178027, 0.003953010015932297, -0.263800109828302, -0.04227937390399121, -0.06838960079258714, 0.13231110684481479, 0.155338271131549, 0.3152648285017105, 0.1631617846055679, -0.08261600932675707, -0.34089375384122056, -0.2380260139547896, -0.0755168815373441, 0.006547417201759908, 0.060074224003138034, -0.30786463881550447, 0.007813683931694487, -0.09822393422926567, 0.0765030532094528, -0.1958764249074585, 0.21550552828453348, 0.2557096155324997, 0.4852282127552337, 0.15636952677875193, 0.24252193023679916, -0.07288888750042062]","https://i.scdn.co/image/f85827b69d5df8f0293f40dbcf7029393ec09cf8"
130487,"Feder","[0.0919680967926979, -0.15211500227451324, -0.0369160994887352, -0.026125900447368622, 0.055976200848817825, -0.22566699981689453, -0.21014000475406647, -0.025938600301742554, -0.3474240005016327, 0.05130369961261749, 0.0076772901229560375, 0.10931900143623352, -0.053328998386859894, 0.28822100162506104, 0.023365000262856483, -0.07218030095100403, -0.1800290048122406, -0.3987500071525574, -0.1770309954881668, -0.016073700040578842, 0.1144149973988533, -0.535955011844635, 0.14376300573349, 0.036496199667453766, 0.053779199719429016, -0.12276999652385712, 0.2312929928302765, 0.23701800405979156, 0.3472279906272888, -0.015532299876213074, 0.1318099945783615, -0.1329669952392578]","https://i.scdn.co/image/9b2ff365e1624b84c8b7b2d77d5599142b94188c"
22954,"Mugison","[-0.09430603310465813, -0.06885378481820226, -0.04810706588129202, 0.1512142022450765, -0.0825940662374099, -0.4451340014735858, -0.08983440014223258, -0.5206405023733774, -0.06928202292571466, 0.5073408335447311, 0.04426973251005014, -0.09704560041427612, 0.23660428263247013, 0.33009916295607883, -0.0071847764775156975, -0.0638402992238601, -0.508378674586614, -0.07453815018137296, 0.20724385293821493, 0.18779236637055874, -0.013459418279429277, -0.4618920137484868, -0.11804970105489095, 0.060488750537236534, -0.04417733227213224, -0.11586804874241352, 0.3448451707760493, 0.3771331657965978, 0.5080193430185318, -0.07136694838603337, 0.3499971677859624, -0.055830531287938356]",
4455,"Jazzanova","[0.18808045959774028, -0.1267151332088552, -0.05250855197622698, -0.12450766871551894, -0.05123305916600893, -0.2405141008004636, -0.18396870208242902, -0.002513531023789969, -0.26360472314714883, 0.00845517045219551, -0.05445534607733861, 0.03639085541735034, -0.07742818901209683, 0.4411241883826237, -0.010380804571836487, -0.11235932039984801, -0.14228262161805005, -0.2770694675989776, -0.12703755339088849, -0.058142412392627754, 0.10803690081195534, -0.4971797516350635, 0.02237212817276838, 0.028474968114189904, 0.030250335256047284, -0.11827317080673917, 0.2337806214399611, 0.35041022089087875, 0.33498630049367567, 0.004950176451889443, 0.18422487608148896, -0.14343069510279152]","https://i.scdn.co/image/98c7269283f325cdd11bd2d26ed5dfce931edd92"
102378,"Agent Fresco","[0.04825022934278352, -0.19198952216009718, -0.01586966689823711, -0.009553128110857088, -0.14077808957116913, -0.40618360439862494, -0.08147659304537391, -0.2672184611642122, -0.21044962538415674, 0.2503110265583692, -0.04185229301697669, -0.044575252765034316, 0.18474814453282867, 0.20930049331045647, 0.1051164792547978, -0.07063237741955133, -0.4076310943960127, -0.23746494425420717, 0.11318080442261469, 0.09368832044291137, 0.06207790265227614, -0.427317956930259, -0.08662564152999538, -0.0648492226482617, 0.129188774326748, -0.1151277248728994, 0.30917483422013275, 0.2638404330378046, 0.41843504584669733, -0.11684424319290954, 0.2871048173704604, -0.08157618516724165]","https://i.scdn.co/image/02136e1d3d9d0d50dc956f0eb5eb56cc8a91e32d"
8017,"Gene Farris","[0.12202836324771245, -0.12963749965031943, -0.048138766239086785, -0.01078291687493523, 0.0046956003255521255, -0.21833000083764395, -0.19859033326307932, -0.05387793232997259, -0.318081667025884, 0.04959743221600851, 0.0051834366749972105, 0.08251913264393806, 0.026689200351635616, 0.3045443296432495, 0.05501433275640011, -0.0711095320681731, -0.20220466454823813, -0.36592533191045123, -0.1611709992090861, -0.03677719955643018, 0.09697456657886505, -0.5114120046297709, 0.08504730214675267, 0.04121809949477514, 0.021870053218056757, -0.13116300106048584, 0.23414699733257294, 0.25129633645216626, 0.3784173329671224, 0.010982363174359003, 0.14632166425387064, -0.12156799932320912]","https://i.scdn.co/image/2c325531059a7319bd7ea2d225f115b29753397f"
15452,"Violetta Zironi","[-0.010692182396139418, -0.21900871396064758, 0.03414414304175547, 0.10094739975673812, -0.28521417187792913, 0.1136962856565203, -0.12923650071024895, 0.04227835764842374, -0.1501154282263347, 0.1787730274455888, -0.13104823577616895, 0.0170794709452561, 0.033302894361051064, 0.426146856376103, 0.02372614899650216, 0.1507014979475311, -0.2598797157406807, -0.3924542878355299, -0.09232965559931472, 0.02025962993502617, 0.1076518004494054, -0.37748613953590393, -0.04621279785143478, -0.05509358950491462, -0.25821856040108415, -0.2188668634210314, 0.4197994257722582, 0.3309991466147559, 0.6018788601670947, -0.015104935571019138, 0.14437991327473096, -0.09731718212632197]",
1472,"Mumford & Sons","[0.19580133507649103, -0.13063000018397966, -0.012421549297869205, -0.046297368283073105, -0.09825234984358151, -0.18700833121935526, -0.22671016305685043, -0.0486570509771506, -0.27931149552265805, 0.13091251999139786, -0.0687811120490854, 0.10514906669656436, 0.13724616666634878, 0.29509783784548443, 0.038577633599440254, -0.047081136610358953, -0.38236333429813385, -0.23627116779486337, -0.06620405086626609, 0.03283588246752819, 0.019080451612050336, -0.35689716537793476, -0.048040967512254916, -0.03690345259383321, 0.005972686650541921, -0.22992116957902908, 0.3012816682457924, 0.27179066836833954, 0.4150206695000331, 0.08457416792710622, 0.17670650035142899, -0.00102389642658333]","https://i.scdn.co/image/5cc441aac49c6ba33a40364ebc29462e6942a0af"
13135,"Solange","[0.16857597985345193, -0.23143643128396435, 0.045474599076915666, -0.04144627761056468, -0.05284332295270609, -0.2251976909033741, -0.2275040711982106, -0.0318212722561159, -0.17582950748439702, 0.1338929239900693, -0.15365501767980652, 0.03998862635578216, 0.060514505123251204, 0.28248400304261245, 0.04724539424825756, -0.040329231809914094, -0.24602130057629984, -0.24411414482315905, -0.262105157536633, -0.09270565903936007, 0.05628638236016975, -0.435455807764392, -0.015428097385694103, -0.033230985346866845, 0.08038193916282065, -0.14432297597614488, 0.17572901425145968, 0.3573506085839127, 0.42546288883634914, 0.0034086890244340432, 0.1914978286531768, -0.06279456596273526]",
747,"Guy Garvey","[0.27077800035476685, -0.026314400136470795, -0.1870889961719513, -0.21615800261497498, -0.05600159987807274, -0.2033199965953827, -0.18231099843978882, 0.04268430173397064, -0.3004229962825775, 0.009511129930615425, -0.07622610032558441, 0.0755603015422821, 0.09694670140743256, 0.2810260057449341, 0.11562599986791611, -0.07356850057840347, -0.36426401138305664, -0.23259900510311127, -0.06243019923567772, -0.041665900498628616, 0.02353000082075596, -0.32394999265670776, 0.0377902016043663, -0.06332860141992569, -0.027078699320554733, -0.22916600108146667, 0.2981429994106293, 0.25724300742149353, 0.46162500977516174, 0.16989600658416748, 0.14954699575901031, -0.0693465992808342]","https://i.scdn.co/image/6ba15cf981fe015105103f9634a1d17339a65975"
151991,"Le Matos","[0.13798063117451595, -0.05676960811496354, -0.03234977282830315, -0.05149492955299886, -0.0006742986086114528, -0.23259979051633595, -0.18990962003634568, -0.06443131987341871, -0.2928176766387112, 0.06657850410453729, -0.013441715172510147, 0.06834530101355, 0.07715538458912904, 0.31809163706817795, 0.0997071446656976, -0.030472607396703013, -0.2918913117855565, -0.31028180915950093, -0.13521301807815286, -0.012465427460402483, 0.05326593274627249, -0.4538217482079925, 0.01704909974430462, 0.008991267777888005, -0.04624849407912883, -0.09925230094234005, 0.2725491183498814, 0.26481081059100847, 0.39985600098021007, 0.1300628992263728, 0.18822872399059637, -0.10356642387005144]","https://i.scdn.co/image/97046359d34ebd9978af1f255283194349bbb855"
198689,"Verdena","[0.10136999934911728, -0.15809400379657745, -0.05232449993491173, -0.09722749888896942, -0.0812297984957695, -0.20500800013542175, -0.13509100675582886, 0.06108510121703148, -0.3154290020465851, -0.006413579918444157, -0.08511169999837875, 0.06504250317811966, 0.1568550020456314, 0.2701149880886078, 0.1698179990053177, -0.11905799806118011, -0.3827889859676361, -0.21707800030708313, -0.15481799840927124, -0.05140950158238411, -0.023170599713921547, -0.35068100690841675, -0.02734369970858097, -0.08539839833974838, -0.034769099205732346, -0.21191200613975525, 0.34404200315475464, 0.22878600656986237, 0.4327310025691986, 0.12436500191688538, 0.20668800175189972, 0.02561819925904274]","https://i.scdn.co/image/7f48bc1bbdc11400db8a17cdfb0f65f215245049"
15595,"Dena Amy","[0.12563136468331018, -0.16382583479086557, 0.06475099921226501, -0.06491125235334039, 0.03471113244692484, -0.190911332766215, -0.19551699856917062, -0.06481759995222092, -0.27418099840482074, 0.08092206716537476, -0.01236606288390855, 0.08475060015916824, 0.017196600635846455, 0.3779696722825368, 0.07586160115897655, -0.03776053308198849, -0.17937333385149637, -0.3291163345177968, -0.1478669991095861, -0.04893150056401888, 0.09436286737521489, -0.4834776719411214, 0.13052563617626825, -0.00598770131667455, 0.06272591790184379, -0.12445766727129619, 0.23625999689102173, 0.2564523369073868, 0.36767833431561786, 0.030858865628639858, 0.1988523304462433, -0.09602239976326625]",
6453,"Laidback Luke","[0.11515905993680159, -0.21878320078055064, 0.27050660103559493, 0.015820697299204767, 0.1491250604391098, -0.17073768128951392, -0.28476119935512545, -0.04377443765600522, -0.4051504691441854, 0.05437793334325155, 0.011350930326928695, 0.11494872644543648, -0.019604833610355855, 0.3423357506593068, 0.06482713678851723, -0.02856451678671874, -0.08762694206088781, -0.4624613344669342, -0.05256392117589712, -0.04856906657417615, -0.015648897675176462, -0.5448199947675069, 0.12809410616755484, -0.042578592485127346, 0.1688416138291359, -0.034990159297982854, 0.178019746641318, 0.23093480467796326, 0.3296235998471578, 0.04617450640847286, 0.18540793880820275, -0.036841230529050036]","https://i.scdn.co/image/c4fe99751cab6330c5ecbab1f7a74167e774e1d3"
5662,"Meridian Brothers","[-0.035745199769735336, -0.1187186681975921, -0.06775197673899432, -0.03285343199968338, -0.21236933519442877, -0.21540600061416626, -0.06990679850180943, 0.15945033232371011, -0.40165768067042035, 0.040200834472974144, -0.14970197156071663, -0.033324298759301506, -0.1082333376010259, 0.38816999395688373, -0.14898266146580377, -0.16218089746932188, -0.25620466470718384, -0.4352389971415202, -0.14102670053641, -0.08311514183878899, 0.24097633610169092, -0.23072903354962668, -0.23165820414821306, 0.31750480613360804, 0.10402343422174454, 0.12839066485563913, 0.26223767300446826, 0.2942086656888326, 0.5309363305568695, 0.023974166562159855, 0.45002200206120807, -0.2333336720863978]","https://i.scdn.co/image/235fb65fbe96b04d4eff5c1f06f5d9e032f495e7"
4492,"Wheatus","[0.02392466862996419, -0.1836400032043457, -0.028651123245557148, -0.07522689830511808, -0.10065156981969874, -0.21833166480064392, -0.08882830167810123, -0.022022532920042675, -0.28274333477020264, 0.056876432771484055, -0.08743493041644494, 0.07697676618893941, 0.21696300307909647, 0.2506986657778422, 0.08121026679873466, -0.06698199951400359, -0.3019143342971802, -0.2954913278420766, -0.09044996649026871, -0.03775580149764816, -0.008755902449289957, -0.43247167269388836, -0.04602686626215776, -0.04170766659080982, 0.044879069939876594, -0.21492632726828256, 0.2616496682167053, 0.21615566313266754, 0.47813499967257184, 0.10783546666304271, 0.21338866651058197, 0.06547469769914945]","https://i.scdn.co/image/10a68045891dec56ac5f7393cdc060e2a8dcd70e"
21407,"Ottuga","[0.06476425006985664, -0.13614575006067753, -0.039314898662269115, 0.02699502557516098, -0.18998250365257263, -0.29793325439095497, -0.0974663756787777, 0.006967473520489875, -0.2298795022070408, 0.09601514786481857, -0.19061974994838238, 0.177886750549078, -0.010653072968125343, 0.5729737430810928, -0.10238100588321686, 0.06962272594682872, -0.30485349148511887, -0.5583712458610535, -0.1250546257942915, 0.12411230243742466, 0.33500999957323074, -0.21839159913361073, 0.0016303532756865025, 0.2936209999024868, 0.05322615057229996, -0.3708752542734146, 0.1576192770153284, 0.04907719464972615, 0.3886997401714325, -0.04281319980509579, 0.1876293970271945, -0.18402905110269785]",
323,"KINK","[0.15293313677434558, -0.10648138573758271, -0.04689598874219528, -0.12310560390116031, 0.05916551486504631, -0.22245901080488556, -0.15539809431368495, 0.043979053089304, -0.2802519296559648, 0.026262566457074928, -0.12426666577409412, 0.10188209598395831, -0.015544561016573711, 0.22419024369810686, 0.09199601647837456, -0.06968641558535556, -0.2805908739752178, -0.34113907265779575, -0.10044109430142048, 0.05338012753885647, 0.09138407998731263, -0.54993322183326, 0.05883952043840326, -0.09466177565266264, 0.07682870236193212, -0.18728809480804398, 0.2738006089960516, 0.1875267777866551, 0.3580355147973655, -0.06322265773562695, 0.18072546145509205, -0.043729810814356423]","https://i.scdn.co/image/0edc220f6b4896324f102f73708a94ee8aa1b0e0"
